sample,patient_id,tissue_site,cell_type_clean,Cell_subtype,n_cells,T_CELL_EXHAUSTION,CYTOTOXICITY,MYELOID_INFLAMMATION,MACROPHAGE_LIKE,EMT_INVASION,HYPOXIA,PROLIFERATION
EBUS_12,12,advanced_airway_tumor,Myeloid cells,Undetermined,111,0.059058968972972976,0.012247715117117117,0.6454351952252252,0.9605887052252252,0.5422874281981982,0.7824411282882883,0.2503486538288288
EBUS_12,12,advanced_airway_tumor,Myeloid cells,mo-Mac,1963,0.12418174299235862,0.04354264660315843,1.5155802352470709,2.0636463124146713,0.7355345670453387,0.9275408968466633,0.270563269356597
EBUS_12,12,advanced_airway_tumor,Myeloid cells,pDCs,4,0.0548725875,0.638043515,0.2606381625,0.193699455,0.43934259999999997,0.477100865,0.38315258750000003
EBUS_12,12,advanced_airway_tumor,NK cells,NK,11,0.20300905363636365,3.0073352181818183,0.12240366545454547,0.33633331,0.3305431545454546,0.4649017372727273,0.17715371818181816
EBUS_12,12,advanced_airway_tumor,NK cells,Undetermined,1,0.0,3.4743435,0.0,0.31397542,0.5099327,0.6868623,1.1904761
EBUS_12,12,advanced_airway_tumor,T lymphocytes,CD4+ Th,10,0.14246220599999998,0.868851289,0.198429408,0.193268905,0.394100587,0.5207143999999999,0.15470973699999999
EBUS_12,12,advanced_airway_tumor,T lymphocytes,CD8 low T,12,0.38065028166666665,1.6432240416666666,0.1016708925,0.2228672041666667,0.4672649658333334,0.54066079,0.32078604083333334
EBUS_12,12,advanced_airway_tumor,T lymphocytes,Cytotoxic CD8+ T,2,0.235548315,2.6111367000000003,0.24177321000000002,0.11777416,0.4477185,0.406498485,0.295776
EBUS_12,12,advanced_airway_tumor,T lymphocytes,Exhausted CD8+ T,18,0.7177489916666667,1.8322088927777775,0.13719351000000002,0.210941515,0.4499273366666666,0.6647371377777778,0.1715523277777778
EBUS_12,12,advanced_airway_tumor,T lymphocytes,Exhausted Tfh,1,1.2485478,0.8166351,0.20554805,0.4110961,0.714399,0.35265896,0.0
EBUS_12,12,advanced_airway_tumor,T lymphocytes,NK,24,0.31367829416666665,1.81978113875,0.20815531875,0.24951909083333332,0.45550866416666663,0.5898842941666667,0.3589953691666667
EBUS_12,12,advanced_airway_tumor,T lymphocytes,Naive CD4+ T,52,0.08035636115384616,0.019887478461538464,0.11136307038461538,0.2096588696153846,0.3140632553846154,0.3539650130769231,0.12827475057692309
EBUS_12,12,advanced_airway_tumor,T lymphocytes,Naive CD8+ T,1,0.24265198,1.1150491,0.48530397,0.24265198,0.2892984,0.48530397,0.48530397
EBUS_12,12,advanced_airway_tumor,T lymphocytes,Treg,76,0.8486763331578948,0.29226843131578945,0.18454817644736843,0.21586524065789475,0.40461416565789476,0.727330712631579,0.14958245684210525
EBUS_12,12,advanced_airway_tumor,T lymphocytes,Undetermined,4,0.7470396174999999,0.793542035,0.10399917875,0.254979775,0.6055056775,0.938011375,1.949081125
EBUS_13,13,advanced_airway_tumor,B lymphocytes,Follicular B cells,1694,0.014446360272136954,0.022964933146399056,0.03058142997638725,0.07512109864817001,0.28346084095041324,0.2865131273612751,0.11546652308736718
EBUS_13,13,advanced_airway_tumor,B lymphocytes,GC B cells in the DZ,82,0.04847452019512195,0.05493522721951219,0.019281333280487804,0.0865345871707317,0.2988591167073171,0.7917306859756097,1.4459337131707317
EBUS_13,13,advanced_airway_tumor,B lymphocytes,GC B cells in the LZ,38,0.039618313684210524,0.021962650526315786,0.05383409263157894,0.1383635855263158,0.18277910815789475,0.44868778000000004,0.30916541789473684
EBUS_13,13,advanced_airway_tumor,B lymphocytes,GrB-secreting B cells,1,0.0,0.5637032,0.0,0.0,0.0,0.391557,0.0
EBUS_13,13,advanced_airway_tumor,B lymphocytes,MALT B cells,33,0.02390946381818182,0.025396507515151514,0.026616207636363635,0.09818273312121212,0.2751893253030303,0.47744886636363637,0.5606131306060606
EBUS_13,13,advanced_airway_tumor,B lymphocytes,Plasma cells,1,0.0,0.0,0.0,0.18743426,0.16065793,0.0,0.18743426
EBUS_13,13,advanced_airway_tumor,B lymphocytes,Undetermined,22,0.07190362454545454,0.3639324904545455,0.024804695,0.10160092613636364,0.4417245472727273,0.39517789681818183,0.2208778659090909
EBUS_13,13,advanced_airway_tumor,Epithelial cells,Malignant cells,376,0.03534764500265957,0.038266577135638295,0.01811494521010638,0.34495116479787236,0.6546258480585107,1.204418441037234,0.638196938412234
EBUS_13,13,advanced_airway_tumor,Myeloid cells,Activated DCs,6,0.058866105,0.031347498333333335,0.045252008333333336,0.350441265,0.43739017,0.65147124,0.05764030166666667
EBUS_13,13,advanced_airway_tumor,Myeloid cells,CD141+ DCs,4,0.20027501749999999,0.0,0.0,0.1337014,0.393346305,0.6199083750000001,0.068567305
EBUS_13,13,advanced_airway_tumor,Myeloid cells,CD163+CD14+ DCs,1,0.093712516,0.18742503,1.33788,1.3310362,0.6856989,0.77313495,0.32553646
EBUS_13,13,advanced_airway_tumor,Myeloid cells,CD1c+ DCs,6,0.06202933833333333,0.22977883666666665,0.06418704,0.059852151666666666,0.40365301333333337,0.5136660433333334,0.16376575666666668
EBUS_13,13,advanced_airway_tumor,Myeloid cells,Monocytes,11,0.12839924727272728,0.03889524818181818,2.4596209736363637,0.14021479181818183,0.6055271163636363,0.4922079190909091,0.16122126090909092
EBUS_13,13,advanced_airway_tumor,Myeloid cells,Pleural Mac,42,0.17495251285714286,0.07772725397619047,0.8400919913333333,1.2246436226190476,0.6610844685714286,0.6566701852380953,0.12412628188095239
EBUS_13,13,advanced_airway_tumor,Myeloid cells,Undetermined,23,0.0705156895652174,0.047781718695652176,0.22902892739130434,0.9083542486956522,0.45682125913043475,0.6663886634782609,0.16653124782608697
EBUS_13,13,advanced_airway_tumor,Myeloid cells,mo-Mac,38,0.14940074763157893,0.06761083500000001,1.1864705797368422,1.3146405713157896,0.7008301197368422,0.9472184215789473,0.2548951668421053
EBUS_13,13,advanced_airway_tumor,Myeloid cells,pDCs,14,0.04623280571428572,0.6166270557142858,0.056292214285714286,0.07652589257142857,0.4700154035714286,0.40398150642857145,0.35585798642857147
EBUS_13,13,advanced_airway_tumor,T lymphocytes,CD4+ Th,9,0.24247559666666665,0.5939077633333334,0.1542764288888889,0.07358840555555556,0.4268491555555556,0.44724298333333334,0.23084788555555555
EBUS_13,13,advanced_airway_tumor,T lymphocytes,CD8 low T,58,0.298815899137931,0.942994568275862,0.056432465689655174,0.12187908500000001,0.4081400875862069,0.46531295,0.21162846206896552
EBUS_13,13,advanced_airway_tumor,T lymphocytes,Cytotoxic CD8+ T,18,0.24084610333333334,1.9423407222222222,0.054325183888888885,0.10753247166666667,0.4263934644444445,0.41338860944444444,0.19831119555555554
EBUS_13,13,advanced_airway_tumor,T lymphocytes,Exhausted CD8+ T,71,0.8659541085915493,1.924318139859155,0.027644897605633805,0.09914464225352113,0.3978283925352113,0.5794487783098592,0.3427415047887324
EBUS_13,13,advanced_airway_tumor,T lymphocytes,NK,11,0.2612112318181818,2.3520972363636363,0.0,0.07648762363636363,0.3568871354545455,0.4873091845454546,0.19945753636363636
EBUS_13,13,advanced_airway_tumor,T lymphocytes,Naive CD4+ T,596,0.07981894476510067,0.05999811040268457,0.02541059830536913,0.07901637875838925,0.34187289580536917,0.4481476320973154,0.1669620860738255
EBUS_13,13,advanced_airway_tumor,T lymphocytes,Naive CD8+ T,36,0.23688372777777778,1.0251973708333333,0.0816870775,0.11031843444444445,0.3739984244444445,0.41540515527777777,0.20454534694444446
EBUS_13,13,advanced_airway_tumor,T lymphocytes,Treg,108,0.7274665945370371,0.10809213844444444,0.039378820092592595,0.08789133361111111,0.26959194712962964,0.5604611116666667,0.22530871518518517
EBUS_13,13,advanced_airway_tumor,T lymphocytes,Undetermined,27,0.6607465355555555,0.7243641325925927,0.009115731333333333,0.10909020051851852,0.41500345466666666,0.6780773518518518,1.8562107185185186
EBUS_15,15,advanced_airway_tumor,B lymphocytes,Follicular B cells,35,0.009047017142857144,0.08377010800000001,0.11663479171428572,0.13531761371428572,0.2568470468571429,0.28270220085714287,0.13154764714285713
EBUS_15,15,advanced_airway_tumor,B lymphocytes,MALT B cells,1,0.0,0.23301907,0.08788774,0.23301907,0.44495466,0.5830972,0.18766071
EBUS_15,15,advanced_airway_tumor,B lymphocytes,Plasma cells,3,0.0,0.0,0.3589659333333333,0.0,0.0,0.10641711,0.10641711
EBUS_15,15,advanced_airway_tumor,Epithelial cells,Malignant cells,256,0.00401819201171875,0.10102935345703125,0.232308661234375,0.18672233568359375,0.22072700995703126,1.3167971005859376,0.45539448821875
EBUS_15,15,advanced_airway_tumor,Myeloid cells,Activated DCs,2,0.06276665,0.107631475,0.037158185,0.119485935,0.596529335,0.9445004699999999,0.13708301
EBUS_15,15,advanced_airway_tumor,Myeloid cells,Alveolar Mac,11,0.10559640263636365,0.1509602049090909,1.3516876681818182,1.6583816590909093,0.670810539090909,0.8237622463636363,0.2553483176363636
EBUS_15,15,advanced_airway_tumor,Myeloid cells,CD141+ DCs,1,0.17031945,0.0,0.23275882,0.0,0.48611888,0.49922904,0.07758627
EBUS_15,15,advanced_airway_tumor,Myeloid cells,CD163+CD14+ DCs,5,0.11098724899999998,0.15414502,2.06188988,0.8334835540000001,0.7133755479999999,0.848730378,0.2715552468
EBUS_15,15,advanced_airway_tumor,Myeloid cells,CD1c+ DCs,2,0.052863475,0.09954191500000001,1.9758566,0.27550269,0.7699237,0.43674786499999996,0.222639215
EBUS_15,15,advanced_airway_tumor,Myeloid cells,Monocytes,71,0.07870299281690141,0.1383818828169014,2.958623952112676,0.20287909366197185,0.7173087415492958,0.4708415245070423,0.20326837535211267
EBUS_15,15,advanced_airway_tumor,Myeloid cells,Pleural Mac,1,0.49328765,0.0,1.9454254,0.3266252,0.86134964,1.2956605,0.0
EBUS_15,15,advanced_airway_tumor,Myeloid cells,Undetermined,27,0.052482223333333335,0.10548954148148147,0.5364584692592592,0.7902728885185185,0.5138741529629629,0.6351793940740741,0.19268463407407405
EBUS_15,15,advanced_airway_tumor,Myeloid cells,mo-Mac,196,0.09940499282653062,0.11804776271428571,1.3942876625,1.3090792683418366,0.748424283877551,1.0908168218367347,0.19254537257142856
EBUS_15,15,advanced_airway_tumor,Myeloid cells,pDCs,3,0.03254261866666667,0.7595099566666667,0.12317763799999999,0.0,0.5897326666666667,0.40331499,0.21399669666666665
EBUS_15,15,advanced_airway_tumor,NK cells,Cytotoxic CD8+ T,1,0.26201808,2.4779835,0.0,0.52403617,0.44917387,0.6823099,0.26201808
EBUS_15,15,advanced_airway_tumor,NK cells,NK,97,0.19588697484536083,2.6582763463917525,0.13761782010309279,0.09918383628865979,0.39568632649484536,0.35209264453608247,0.16498546412371135
EBUS_15,15,advanced_airway_tumor,T lymphocytes,CD4+ Th,8,0.241827145,0.613352405,0.1376709995,0.099291535,0.45476361125,0.7027349675,0.09998979125
EBUS_15,15,advanced_airway_tumor,T lymphocytes,CD8 low T,33,0.1980457006060606,1.7747485866666666,0.11316149969696969,0.12530473787878788,0.4214455784848485,0.39341852606060607,0.23500621242424244
EBUS_15,15,advanced_airway_tumor,T lymphocytes,Cytotoxic CD8+ T,37,0.17101081081081082,1.942473117027027,0.14302122972972972,0.07994913216216216,0.38320605486486486,0.44363139702702703,0.2986728581081081
EBUS_15,15,advanced_airway_tumor,T lymphocytes,Exhausted CD8+ T,28,0.6918645071428572,2.109795112857143,0.11760585571428571,0.09852166621428571,0.487814545,0.7489443117857143,0.40684897035714285
EBUS_15,15,advanced_airway_tumor,T lymphocytes,Exhausted Tfh,3,1.0308359566666667,1.6226171333333335,0.08291758666666667,0.0,0.43407412,0.6483472566666667,0.15908772333333332
EBUS_15,15,advanced_airway_tumor,T lymphocytes,NK,10,0.042786324,2.11610327,0.128969679,0.05218187,0.367674124,0.45412564099999997,0.153574411
EBUS_15,15,advanced_airway_tumor,T lymphocytes,Naive CD4+ T,73,0.02335103109589041,0.16499473013698632,0.11939182301369862,0.11132527726027397,0.33946348479452054,0.3321922519178082,0.16733492013698628
EBUS_15,15,advanced_airway_tumor,T lymphocytes,Naive CD8+ T,15,0.13514787266666667,1.03707418,0.209176734,0.082982618,0.3386303373333333,0.35303224333333333,0.24148669133333334
EBUS_15,15,advanced_airway_tumor,T lymphocytes,Treg,22,0.4148848968181818,0.12708998000000002,0.10559572,0.0985148959090909,0.38388754045454543,0.5986192445454545,0.22013363000000002
EBUS_15,15,advanced_airway_tumor,T lymphocytes,Undetermined,4,0.52436585,0.8341031075,0.1293160725,0.2061170725,0.5842526775,0.7327166224999999,1.792601275
EBUS_19,19,advanced_airway_tumor,B lymphocytes,Follicular B cells,58,0.0036325524137931033,0.07051392103448276,0.0449126224137931,0.07871035931034483,0.2528839115517241,0.22603058362068965,0.06325585034482759
EBUS_19,19,advanced_airway_tumor,B lymphocytes,GC B cells in the DZ,1,0.0,0.0,0.0,0.0,0.31583586,1.1603504,1.1054255
EBUS_19,19,advanced_airway_tumor,B lymphocytes,MALT B cells,2,0.0,0.72853845,0.0268148465,0.12573755,0.14449541999999999,0.36483699,0.06179888
EBUS_19,19,advanced_airway_tumor,B lymphocytes,Plasma cells,31,0.004277505161290323,0.09000518767741936,0.05092293032258065,0.10779727129032259,0.07551444419354839,0.09595761206451613,0.011448732580645162
EBUS_19,19,advanced_airway_tumor,B lymphocytes,Undetermined,6,0.050888380000000004,0.3169284433333333,0.07620283166666666,0.09647885,0.49139092999999995,0.32668782166666666,0.10395005666666667
EBUS_19,19,advanced_airway_tumor,Epithelial cells,Malignant cells,217,0.014248363723502303,0.14230469005069124,0.2203398417419355,0.13484800811520736,0.5257720640368664,0.7941552043778802,0.1788130843548387
EBUS_19,19,advanced_airway_tumor,Fibroblasts,Myofibroblasts,1,0.0,0.0,0.07504452,0.07504452,1.2217079,0.541106,0.0
EBUS_19,19,advanced_airway_tumor,Myeloid cells,Activated DCs,4,0.07811288250000001,0.12497840675,0.21620536,0.10240093,0.6356587925,0.58640269,0.04724542425
EBUS_19,19,advanced_airway_tumor,Myeloid cells,Alveolar Mac,5,0.12315495000000001,0.09763983000000001,1.16169364,1.80731476,0.645880704,0.6195601199999999,0.08574195
EBUS_19,19,advanced_airway_tumor,Myeloid cells,CD141+ DCs,1,0.0,0.0,0.20046401,0.20046401,0.40729013,0.5894375,0.0
EBUS_19,19,advanced_airway_tumor,Myeloid cells,CD163+CD14+ DCs,14,0.11290594035714285,0.124923,1.7416623692857143,0.9900885521428571,0.7313519028571428,0.7815276978571429,0.3146003606428572
EBUS_19,19,advanced_airway_tumor,Myeloid cells,CD1c+ DCs,12,0.0848717805,0.11031799333333332,0.8494311191666667,0.15008074383333334,0.5974441225,0.5005946358333333,0.08483435416666667
EBUS_19,19,advanced_airway_tumor,Myeloid cells,CD207+CD1a+ LCs,9,0.10506912055555556,0.10161577722222222,0.34013747266666666,0.48494515999999993,0.5411268811111111,0.715464701111111,0.41032803444444443
EBUS_19,19,advanced_airway_tumor,Myeloid cells,Monocytes,82,0.0285257198902439,0.10653764385365855,2.8135836721951217,0.20598800946341464,0.6719444539024391,0.4028957135365853,0.11323766060975611
EBUS_19,19,advanced_airway_tumor,Myeloid cells,Pleural Mac,3,0.10488747999999999,0.10048676000000001,0.9561151433333334,0.10794964833333333,0.51957146,0.52388074,0.16780138666666666
EBUS_19,19,advanced_airway_tumor,Myeloid cells,Undetermined,110,0.06881575178181819,0.04689779547272727,0.3539135331818182,0.9522020632727273,0.5179127486363636,0.5255135684545454,0.2548133452363636
EBUS_19,19,advanced_airway_tumor,Myeloid cells,mo-Mac,115,0.12728157768695653,0.08887763544347826,1.0433415044347825,2.190479055478261,0.6474410855652174,0.6033351527826087,0.24050082702608694
EBUS_19,19,advanced_airway_tumor,Myeloid cells,pDCs,1,0.13938774,0.6783033,0.0,0.0,0.40806642,0.47989044,0.26567402
EBUS_19,19,advanced_airway_tumor,NK cells,CD8 low T,1,0.40633214,2.4644394,0.0,0.0,0.41040048,0.7872503,0.2920421
EBUS_19,19,advanced_airway_tumor,NK cells,NK,188,0.1682525385106383,3.046920770744681,0.06516898803191488,0.07841556244680851,0.3553760546276596,0.40947040765957443,0.14646977739361702
EBUS_19,19,advanced_airway_tumor,T lymphocytes,CD4+ Th,279,0.1810287428888889,0.5325753774551971,0.06451616058781362,0.08809239801433692,0.5135930472759858,0.5830772543727598,0.16344578935483872
EBUS_19,19,advanced_airway_tumor,T lymphocytes,CD8 low T,102,0.11022614323529412,1.730027879607843,0.06752821009803922,0.10284835784313726,0.42667367931372546,0.4084493924509804,0.17820933137254902
EBUS_19,19,advanced_airway_tumor,T lymphocytes,CD8+/CD4+ Mixed Th,1,2.0365689,2.2481089,0.0,0.0,0.57434356,0.7124745,0.0
EBUS_19,19,advanced_airway_tumor,T lymphocytes,Cytotoxic CD8+ T,138,0.17984510123188407,2.024848912318841,0.08399094275362318,0.06800156528985507,0.4426348270289855,0.3766738047826087,0.1817823507246377
EBUS_19,19,advanced_airway_tumor,T lymphocytes,Exhausted CD8+ T,132,0.4291614187121212,1.6080101531818183,0.07428975954545455,0.09119308174242424,0.4431424441666667,0.5310881937121211,0.19049025924242424
EBUS_19,19,advanced_airway_tumor,T lymphocytes,Exhausted Tfh,11,0.3521501318181818,0.5096843918181818,0.041599374545454544,0.07339685636363637,0.4686395227272728,0.6807193472727273,0.21579927454545456
EBUS_19,19,advanced_airway_tumor,T lymphocytes,NK,23,0.23504148956521737,2.281886360869565,0.08052371608695652,0.03674647173913044,0.4025166534782609,0.43391897173913047,0.18735043
EBUS_19,19,advanced_airway_tumor,T lymphocytes,Naive CD4+ T,231,0.052627212077922085,0.10178215952380952,0.06105852614718615,0.07807442587012987,0.3586284854978355,0.42264450025974026,0.12699562523809524
EBUS_19,19,advanced_airway_tumor,T lymphocytes,Naive CD8+ T,56,0.15779381464285716,1.13819229875,0.044720789821428575,0.06353160107142856,0.4085735058928571,0.40963644214285716,0.12507847535714287
EBUS_19,19,advanced_airway_tumor,T lymphocytes,Treg,69,0.5154737978260869,0.11423374434782609,0.042831195362318844,0.1030526315942029,0.36301046550724636,0.5233742705797102,0.17337703463768117
EBUS_19,19,advanced_airway_tumor,T lymphocytes,Undetermined,14,0.35035427571428573,0.6749374699999999,0.0732578657142857,0.07126196785714285,0.5336430271428572,0.7424403964285714,1.6065650564285714
EBUS_28,28,advanced_airway_tumor,B lymphocytes,Follicular B cells,6,0.0,0.058063308333333334,0.081377605,0.0,0.14424660166666667,0.16047845000000002,0.054671660000000004
EBUS_28,28,advanced_airway_tumor,B lymphocytes,MALT B cells,1,0.0,0.0,0.0,0.0,0.46768013,0.45638087,1.1122502
EBUS_28,28,advanced_airway_tumor,Epithelial cells,Malignant cells,4640,0.0012506120510775863,0.007634155625646552,0.29104722613211204,0.024426882573275865,0.12475905034396552,0.8893932760107759,0.21930486285603448
EBUS_28,28,advanced_airway_tumor,Fibroblasts,Myofibroblasts,7,0.0,0.025660088571428572,0.09740294142857142,0.11959084571428572,0.9381894642857144,0.6408856199999999,0.04890213
EBUS_28,28,advanced_airway_tumor,Fibroblasts,Smooth muscle cells,1,0.0,0.0,0.0,0.32741344,0.9848437,0.75823575,0.0
EBUS_28,28,advanced_airway_tumor,Fibroblasts,Tumor ECs,4,0.0380095875,0.0,0.061528265,0.061528265,0.7788192125,0.6954952875,0.3736634175
EBUS_28,28,advanced_airway_tumor,Fibroblasts,Undetermined,2,0.0,0.0,0.0,0.0,0.7816315699999999,0.338374575,0.0
EBUS_28,28,advanced_airway_tumor,Myeloid cells,Activated DCs,1,0.0,0.0,0.7626541,0.0,0.74940497,0.6546153,0.4053713
EBUS_28,28,advanced_airway_tumor,Myeloid cells,Alveolar Mac,2,0.16517332,0.0,1.469702625,1.28186488,0.60416863,0.98462865,0.0
EBUS_28,28,advanced_airway_tumor,Myeloid cells,CD163+CD14+ DCs,34,0.08680711176470589,0.052390449117647064,1.6887639852941176,0.947473470882353,0.610854146764706,0.9289556847058824,0.45964645735294113
EBUS_28,28,advanced_airway_tumor,Myeloid cells,CD1c+ DCs,8,0.120569395,0.19059346249999998,0.492411945,0.0,0.58437382125,0.64089444875,0.1785948875
EBUS_28,28,advanced_airway_tumor,Myeloid cells,CD207+CD1a+ LCs,1,0.15593101,0.0,1.2233617,0.9535227,0.50429547,0.39099035,0.2884948
EBUS_28,28,advanced_airway_tumor,Myeloid cells,Monocytes,5,0.054853212,0.06441628,2.86216422,0.056741905999999995,0.669247878,0.719354224,0.0
EBUS_28,28,advanced_airway_tumor,Myeloid cells,Undetermined,55,0.07614867054545456,0.005280796363636363,0.30426471272727273,0.44496028236363633,0.5909202070909092,0.5302646545454546,0.2676489301818182
EBUS_28,28,advanced_airway_tumor,Myeloid cells,mo-Mac,52,0.06407516896153846,0.018484852807692305,1.3126069361538462,1.4328083253846153,0.5258344213461539,0.7411995103846153,0.27571465153846153
